Id,User,Text
2388,GuineeTags,"RT @bitcoinconnect: It Takes Two Is PS5, PS4 Co-Op Relationship Counselling for Couples on a Budget SEE MORE HERE ==&gt; https://t.co/uTKq3jCQ…"
2389,zweilizweire,"RT @DrPuerner: Weniger Influenza-Fälle gemeldet!!!

Influenza
Kranke Personen👉wenig Tests👉positiv👉Meldung👉Ende

Covid
Egal👉viele Tests👉posi…"
2390,RexPaulFreedom,RT @rogerkver: The #coronavirus is so deadly that most people have to be tested to even know they have it!
2391,bitcoinconnect,"It Takes Two Is PS5, PS4 Co-Op Relationship Counselling for Couples on a Budget SEE MORE HERE ==&gt;… https://t.co/54F87Xg9ar"
2392,SOGOCYL1,12 de Diciembre de 2020. Coronavirus Covid-19 en los Hospitales de la Comunidad de Castilla y León. CAULE.… https://t.co/ybxFDHPHVE
2393,axpirocks,"RT @herbivore_club: ""The message is simple, if we want to stop future pandemics, we have to significantly kick the meat habit, and global l…"
2394,Loestestest,"RT @hele_fr: #Coronavirus, il #Perù sospende la sperimentazione del vaccino cinese. A far scattare le procedure è stata l'individuazione di…"
2395,Adreetanipa,"Medicali - Medical HTML Theme https://t.co/DSCcXrEsIL
#clinic #corona #coronavirus #covid #disease #doctors… https://t.co/UC6aTYeuTK"
2396,DerangoVito,"RT @kk131066: No nation in #Human history
has been strong enough to withstand
the destructive power of #lies

America is no exception

#Tru…"
2397,Jorge43030769,"RT @Hermanolobo17: Presente Indicativo verbo ""Adjudicar"" (versión remasterizada) para amigos de mis amigos. 

""yo adjudico 
tú intermedias…"
2398,AL_FER_CO,12 de Diciembre de 2020. Coronavirus Covid-19 en los Hospitales de la Comunidad de Castilla y León. CAULE.… https://t.co/QXaGZKabEM
2399,noticias4vision,#México 🇲🇽 / La Comisión Federal para la Protección contra Riesgos Sanitarios de México (Copefris) aprobó de manera… https://t.co/SwP2AA4Lsu
2400,CrisAzparren,"RT @deia_eus: ‼️Suben a 636 los nuevos contagios en Euskadi y se eleva la tasa al 7,2%
👉Se han efectuado 8.783 PCR y test de antígenos
#COV…"
2401,GlobalPandemics,"ALERT: FDA holds press conference after approving Pfizer's COVID-19
vaccine - Global Pandemic News | #Coronavirus… https://t.co/SI4QZTWZFE"
2402,FuePopo,"RT @shiroihamusan: @nytopinion We don't know the truth and can't prevent #coronavirus outbreak for the 3rd time, if CCP insists not to let…"
2403,harryalba,"PFINALLY! 💉 Let’s Gooooo!
#COVID19 #pandemic #coronavirus #vaccines #Pfizer @Pfizer https://t.co/3C0APoSu7s"
2404,cessie,"Ik kan me er nauwelijks meer iets bij voorstellen, maar ---&gt;&gt;&gt; Het oude normaal bestaat nog. 

#coronavirus… https://t.co/BforvdSNXD"
2405,EdwardRayne,@CNBC @CNBCMakeIt If you're not so elderly as to be beyond redemption (i.e. over 75) the best thing you can do to p… https://t.co/wj1xnc3dRe
2406,simpleconomic,"🔴TE VA A ENCANTAR ESTE ANÁLISIS ECONÓMICO DEL CORTE INGLÉS

👇🏻ENTRA YAA

https://t.co/uQn1BZTQWZ

#economia… https://t.co/KlaJLcLIqN"
2407,j_alvarezk,"RT @paola__aleman: La llegada de la vacuna contra el #coronavirus, estimada en fechas."
2408,raygibbs1,"RT @IndiaToday: Dr. S.K. Sarin speaks about the efficacy and effectiveness of the covid vaccine. #Newstrack with @rahulKanwal
#coronavirus…"
2409,talhakilicc,"RT @bilio_muydunuz: Coğrafya kaderdir,

Ülkenin karantinaya girmesi önceleri, Amsterdam’da oluşan marijuana kuyrukları...

#CoronaVirus

 h…"
2410,KlausMl67471449,"RT @DanielaKluckert: Eine Teststrategie für Alten- und Pflegeheime, fordert @ManuelaSchwesig in der #tagesschau - da ist sie ungefähr 9 Mon…"
2411,Netaji_NathuRam,"RT @TheKavitaSingh: Long drives without mask and social distancing. Life before #coronavirus was❤️😍
#go_corona_go https://t.co/h10hisHOF6"
2412,LisaThomasBooks,NEW BLOG❗️ What is the COVID-19 vaccine and will you have it? https://t.co/howyzUL1J2 find out more about the… https://t.co/gVWIsNxxTG
2413,trotamundos1982,RT @carolina_rocha_: Levante la mano el que no pegó el ojo por los cohetones y petardos a la virgen. En mi barrio(@ALaMagdalenaC) estalló e…
2414,juanjerez54,RT @AndaluciaJunta: 📊 Incidencia acumulada del #coronavirus en comunidades autónomas españolas en los últimos 14 días. #COVIDー19 ✅ https://…
2415,FevziZDEMR3,"RT @s_turpcu: Dünyada hangi ülkede #coronavirus’den dolayı çalışması yasaklanan işyeri ve çalışanlarına,
hükümet el uzatmaz da sokağa atar?…"
2416,gavilan1809,"RT @DAGUILARFOTO: ""Basílica de Guadalupe"" La imagen en el día de la Virgen. Celebración en tiempos de Covid. #VirgenDeGuadalupe #Basilica #…"
2417,elsantuario88,"RT @DiarioSUR: 🦠 CRISIS DEL #CORONAVIRUS
#Málaga 📰 El Ayuntamiento amplía este sábado el dispositivo de seguridad para evitar aglomeracione…"
2418,DalviG0yal,RT @DalviG0yal: Best Diet for 2021. #HealthyFood #healthy #healthcare  #HealthyEating #diets #weightlosstips #weightlossdiet #healthy #coro…
2419,RoyalsQueen2,"RT @IMQUASMI5: ख़ुद की उंगली में लगा हो टॉयलेट, तो चाँद को महकता नहीं कहना चाहिए
दंगा रेप हत्या जलाना ये काम संघ बीजेपी के आतंकी ख़ुद करते…"
2420,DanielAnthonyL2,"好恐怖啊！成都阴气沉沉！像是一个鬼片一样！政府犯错误，老百姓受罪！

#冠状病毒 #新冠肺炎 #病毒 #新型冠状病毒 #新型肺炎 #疫情 #CoronavirusOutbreak #Coronavirus… https://t.co/xqfXTfmOvD"
2421,NOCAUT_DFHC,"RT @herbivore_club: ""The message is simple, if we want to stop future pandemics, we have to significantly kick the meat habit, and global l…"
2422,tlgp_doc,We offer Fit-to-Fly #Coronavirus Test Certificates for international travel and immigration. Find out more here:… https://t.co/F3MurkIlXg
2423,HarveyOcomedy,"People of the world wake up with the sun, then crack open an egg and eat it. That's paganism following Saturn, and… https://t.co/JEqhCwcinP"
2424,RichardEudes,"How to empower data teams in 3 critical ways https://t.co/HGnEKN9NRD #analytics, #bigdata, #coronavirus, #covid__19"
2425,megmtthws,"RT @vivimbmd: Free #COVID19 testing today. Pruebas de #coronavirus #PPE and boxes of food today at 806 Clarendon St. Durham, NC 10 to 4 PM.…"
2426,adekleine,"RT @BruceBourgoine: As usual @RepKatiePorter knows exactly what McConnell wants and exposes its consequences in this thread. 

#resist #vot…"
2427,achyutha,RT @MeghUpdates: Flash | Peru Stops Chinese #coronavirus vaccine trials after serious side effects
2428,John_Schurink,RT @van9t5: #van9tot5 #cartoon #covıd19 #coronavirus #Corona #coronamaatregelen https://t.co/X2zDC5mOho
2429,TalantePositivo,"RT @eitbNoticias: Actulización #coronavirus: Ayer registraron las muertes de dos hombres de 71 y 94 años en Navarra, y se notificó un deces…"
2430,derrechterand,"»Patrioten« sterben auch.

#Coronaleugner der #AfD stirbt an #Corona?

Die Rechtsradikalen vertuschen | schweigen ü… https://t.co/fqUDkUuya6"
2431,wbaltv11,"The number of new cases today (3,538) is the second-highest since the pandemic began. See more #coronavirus data in… https://t.co/qz60aWpRF9"
2432,DOGCdeldia,RES SLT/3268/2020 pròrroga i modificació mesures en matèria de salut pública contenció brot epidèmic de la pandèmia… https://t.co/cU9iftBxSK
2433,vivimbmd,"Free #COVID19 testing today. Pruebas de #coronavirus #PPE and boxes of food today at 806 Clarendon St. Durham, NC 1… https://t.co/YLwnd8pOPb"
2434,Jafortu,"RT @supernova_2020: José Antonio Kast, por retroceso a fase 2 de Region Metropolitana: “Por culpa del Plebiscito, las primarias y las March…"
2435,Tollyver,"RT @TraderAT12: #coronavirus #koronavirus 
🔴Hocam Allah aşkına bak Allah'ın adını verdim beni engeller misiniz? 

✔Istemsiz olarak mesajını…"
2436,eitbNoticias,"Actulización #coronavirus: Ayer registraron las muertes de dos hombres de 71 y 94 años en Navarra, y se notificó un… https://t.co/VDM3abBcVN"
2437,SyedAsifHusain2,"RT @ndmaindia: #COVID19 | To become a contributing citizen in India's fight against #coronavirus , make sure to always #WearAMask 

#Unite2…"
2438,ShahShubhank,"""Cohen Sutherland In Computer Graphics""

https://t.co/10F10ooq8a

#हाँ_हम_नक्सली_है #VIJAYFansSupportFarmers… https://t.co/17DfUZxCeY"
2439,MJclub007,"News

Peru Stops Chinese #coronavirus vaccine trials after serious side effects."
2440,serge_ndestroy,"Retards de production chez #Pfizer, mais pas de panique, on en aura quand-même juste le bon nombre pour???
Les test… https://t.co/HJHketkvPM"
2441,NathanNadeson,"RT @GreatGameIndia: “Mr. President, we are likely to have a problem now, we have a positive corona test in parliament, namely this cola tri…"
2442,CesareOrtis,"RT @PgGrilli: “Ricordati di sanificare le feste”
3º com. al tempo del #coronavirus"
2443,africanstand,"#Kenya reports 548 new #COVID19 cases with 1,017 recoveries as the number of #coronavirus cases rise to 91,526.… https://t.co/FJWfvPhCcN"
2444,PyrateAsylum,Sky Dews: Brexit: 'Irresponsible' threat to deploy Navy ships criticised amid standoff over UK-EU trade deal.… https://t.co/yTKyhrxR1g
2445,YOLOSimpson,Do your research... 6 people died during the #Pfizer #vaccine trials!!! 12 people have face paralysis!!! People be… https://t.co/NTwFwJbTZE
2446,roelkiers,"RT @Dunja2004: Heathrow sluit één terminal tot eind volgend jaar door gebrek aan reizigers
En Nederland wil #lelystadairport openen ! #stik…"
2447,portefeuillefun,$BNTX $PFE #SARSCoV2 #COVID19 #coronavirus #vaccines #BioNVax #BioNTech #Pfizer. https://t.co/P7ENH85QE5
2448,AL_FER_CO,"12 de Diciembre de 2020. Comunidad de Castilla y León. Coronavirus Covid-19. Casos confirmados.
Evolución provincia… https://t.co/uUYRqueGbC"
2449,Prashan58433098,"RT @TheKavitaSingh: Long drives without mask and social distancing. Life before #coronavirus was❤️😍
#go_corona_go https://t.co/h10hisHOF6"
2450,bodybags14,RT @bodybags14: @adehshewaa #StayAtHome #coronavirus #COVID2019 Ski Mask Way🔥⚡️💯 https://t.co/K5jK2naFdB
2451,YaBoyFromTheA,"RT @DrFNA: Yes, we will still be wearing masks and socially distancing for months to come. Hopefully we will be washing  our hands forever.…"
2452,bodybags14,RT @bodybags14: @adehshewaa #StayHome #coronavirus #COVID2019 https://t.co/IfYrBoRh5u
2453,IAM__Network,"Opinion | The Risk in Suspending Vaccine Patent Rules 

READ MORE: https://t.co/XplPStbnNj

#cdc #coronavirus… https://t.co/nWCtPhoW7H"
2454,Connor27092852,"RT @supernova_2020: José Antonio Kast, por retroceso a fase 2 de Region Metropolitana: “Por culpa del Plebiscito, las primarias y las March…"
2455,jokebronkhorst,"RT @NickyMonreau: Wat denkt u dat u van #Rutte en #DeJonge krijgt voor #Kerst 2020? 
#poll #dtv #durftevragen #corona #coronavirus"
2456,UkrinformFra,"Covid-19 et fêtes de fin d’année : l’OMS appelle à ne pas baisser la garde
#Ukraine #COVID19 #Covid_19 #COVID__19… https://t.co/kN2zpqxDpt"
2457,JVintage1970,#Covid_19 #coronavirus #CORONARELIEF #CovidRelief #COVIDReliefNow https://t.co/tOcOtM22Wu
2458,L_Moretti_Foto,RT @WingedVictory5: #insieme #cisiamo #tuttiinsieme #mongolrally #gowingedvictory #famiglia #amici #amicizia #brescia #coronavirus #viaggio…
2459,serge_ndestroy,"Retards de production chez #Pfizer, mais pas de panique, on en aura quand-même juste le bon nombre pour???
Les test… https://t.co/tgdqeHrE12"
2460,freeeehk1,"RT @CECCgov: In the midst of a global pandemic, we urge complete transparency from the Chinese gov’t &amp; the end of any punishments for those…"
2461,wmakrani,RT @SavePa2: The streets of #Gaza  can be seen empty of any passengers as the enclave enters a second day of strict lock-down over the rapi…
2462,bodybags14,RT @bodybags14: @sharkme3 🔥🔥🔥🔥🔥 watch out #coronavirus #COVID2019 https://t.co/FZnPVlAchR
2463,kimisweerkim,"Wanneer wordt Willem Engel benoemd tot verrader des vaderlands?
#Corona #CoronaPandemie #coronavirus"
2464,KietzKitty,"RT @Jerusalem_Post: BREAKING: The FDA has announced the deaths of two #coronavirus #vaccine trial participants. 

https://t.co/w2Hh31SMrB"
2465,atulysharma,"RT @Lokhandwala_Bom: Doubling 312 Days
16157 TEST on 11th Dec
 4.21 % +ve Case of Test done

🤒 680 +ve Case
🏃478 Discharged
☠️ 10 Death
🤒 1…"
2466,HafizUmairBinZ1,"کوئی شرم ہوتی ہے کوئی حیا ہوتی ہے 
https://t.co/pNdXtOR2v3
@pmln_org @MediaCellPPP @KhawajaMAsif @Mustafa_PPP… https://t.co/hdEHttcoqe"
2467,lucysrp,"RT @DarranMarshall: #coronavirus in Northern Ireland
Saturday December 12th

🔹409 covid inpatients

🔹Bed occupancy: 100%
🔹General beds : 14…"
2468,Puglia_in,"#raccontiamolapuglia - #Coronavirus in #Puglia, l'aggiornamento del 12 dicembre: 10.209 test, 1.478 casi, 43 decessi https://t.co/obZERlObYV"
2469,TechWizardCy,"RT @MariosKaratzias: These Israeli-made masks 😷 are fighting #Covid19 in #style.

Sustainable, breathable and sophisticated- this is what w…"
2470,lhkrn_852,"RT @shiroihamusan: @nytopinion We don't know the truth and can't prevent #coronavirus outbreak for the 3rd time, if CCP insists not to let…"
2471,Auredhir,"@AlainMartin458 C'est faux. La #montagne est bien enneigé cette année. Pour vous, seule la vie biologique a une imp… https://t.co/zbfrGrFNKw"
2472,SOGOCYL1,"12 de Diciembre de 2020. Comunidad de Castilla y León. Coronavirus Covid-19. Casos confirmados.
Evolución provincia… https://t.co/VbeiypbkNm"
2473,jaimenriquez,"RT @latinus_us: Acusan de negligente al gobierno de CDMX por no declarar semáforo rojo ante aumento de #COVID19. #Coronavirus
#Latinus #Inf…"
2474,sam_oputa,https://t.co/yywo4qMZop … … …   #link to my #BookBoost #willow  #SaturdayMorning  #SaturdayMotivation #WearAMask… https://t.co/5XkSYYh69v
2475,PRforAnyone,"Yes, you can still pitch good quality stories to the media in the age of the coronavirus. https://t.co/m76VUOgS9w… https://t.co/8L2RgAOP4n"
2476,shoorsanatani,"Well, so. Um. Yeah. #coronavirus #CoronaVaccine #CoronavirusVaccine #CoronaVac https://t.co/A3gBMbn8Ra"
2477,YvnG001,"RT @Tagesspiegel: Nach Demo in #Leipzig  am 7. November: Organisator von #Querdenker -Protesten am #coronavirus erkrankt. Keine #Maske, kei…"
2478,bodybags14,RT @bodybags14: #StayAtHome💯⚡️ #StayTheFHome 💯⚡️#coronavirus #CoronaCrisis #COVIDー19🖕💯 #COVID2019 🖕#COVID2019italia #covid_19italia #COVID…
2479,Quasimezzogiorn,"#Coronavirus, #Bardi: “#Basilicata zona gialla da domani”
https://t.co/6vOTNGTiSc"
2480,FJR1954,@LodewijkA Nee..jij bent lekker bezig! De beste stuurlui staan aan wal en beloven in hun verkiezingspramma ook goud… https://t.co/v4BjvAuE6K
2481,fguler20,"RT @TraderAT12: #coronavirus #covid19 

🔴Çin
Sinopharm tarafından üretilen COVID-19 aşısının Peru'daki klinik denemeleri, bir gönüllüde nör…"
2482,elms_JE,"RT @GarySidley: 2020 was the year of unexpected silences. As the Government erased our humanity, &amp; destroyed lives &amp; livelihoods, there’s b…"
2483,TKlaarenbeek,"Blijft gek, ik kan straks om 19.00 uur in een restaurant eten omdat ik in het hotel verblijf.... #coronavirus #covid19 #gowiththeflow"
2484,nghaddad1,"At last ,, 😂😂😂
#Pfizer 
#coronavirus 
#COVID19 https://t.co/Im6210onmn"
2485,ziza_senegal,"RT @apesenegal: Faites un petite geste

#kebetu #senegal #dakar #afrique #children #enfants #mariage #BELLE #Noel2020 #fond #covid19sn #cor…"
2486,paulinepark,"""The seven-day average for new #coronavirus infections sits firmly above 200,000, but cases in parts of the… https://t.co/XqOcrd6CE7"
2487,COVIDLive,"702 new cases in Uganda 

[15:02 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic"
2488,1NikolaMirkovic,"RT @beaudonnet: #Coronavirus 

Deuxième nuit de tensions à #Tirana (Albanie)

Les manifestants dénoncent la mort de Klodian Rasha, 25 ans,…"
2489,mstfkr46,"RT @bilio_muydunuz: Coğrafya kaderdir,

Ülkenin karantinaya girmesi önceleri, Amsterdam’da oluşan marijuana kuyrukları...

#CoronaVirus

 h…"
2490,La_Cerca,"#CLM cierra su semana epidemiológica bajando los contagios un 7,15% con 2.334 nuevos casos #Coronavirus #Covid19 https://t.co/1QpjenQw3Y"
2491,SavePa2,RT @SavePa2: The #Palestinian Ministry of Health said 1845 more cases of #Coronavirus and 33 death were registered in #Palestine during the…
2492,soner_samur,"Siz bizim Bolt Pilot'umuz sunuz.. 🙏 🌹 💕

#coronavirus #SağlıkcıyaSahipCık https://t.co/O9IEwt9VdH https://t.co/ddak1aID90"
2493,problematicvers,"RT @Tagesspiegel: Nach Demo in #Leipzig  am 7. November: Organisator von #Querdenker -Protesten am #coronavirus erkrankt. Keine #Maske, kei…"
2494,SavePa2,RT @SavePa2: The streets of #Gaza  can be seen empty of any passengers as the enclave enters a second day of strict lock-down over the rapi…
2495,Okhawaasi,"RT @GreatGameIndia: “Mr. President, we are likely to have a problem now, we have a positive corona test in parliament, namely this cola tri…"
2496,ilmeteoit,"#CORONAVIRUS e #VITAMINA #D, un nuovo #STUDIO italiano #CONFERMA che esiste un #LEGAME ed è un ottimo #ALLEATO per… https://t.co/HpKD6UyMwr"
2497,r_cancinoc,RT @radiolledo: Día 284 de #Pandemia por #Coronavirus en #Chile. 116 casos nuevos en el Maule. 7 fallecimientos notificados https://t.co/JF…
2498,RACSOGARCIA77,"RT @DAGUILARFOTO: ""Basílica de Guadalupe"" La imagen en el día de la Virgen. Celebración en tiempos de Covid. #VirgenDeGuadalupe #Basilica #…"
2499,atwmarino,The US rolls out Pfizer-BioNTech Covid vaccine https://t.co/bQJSmigvq0 in the same week Covid deaths daily toll sur… https://t.co/ihaALeoITS
2500,bitcoinconnect,"Where To Buy The Xbox Series X/S: Black Friday Restock At GameStop, Walmart SEE MORE HERE ==&gt;… https://t.co/a8uVtwJgOv"
2501,2020_how,"RT @shiroihamusan: @nytopinion We don't know the truth and can't prevent #coronavirus outbreak for the 3rd time, if CCP insists not to let…"
2502,DoveMed,"This transmission electron microscope image shows SARS-CoV-2Ñalso known as 2019-nCoV, the virus that causes COVID-1… https://t.co/1AXepzvx5w"
2503,Husbandswife3,#snapchat #coronavirus #home https://t.co/yuBVjpm4zI
2504,portalabchoy,"#Tandil #ABCHoy #Coronavirus #ElPortaldelaCiudad
https://t.co/bt2GlNkdeo"
2505,OmahaPTI,Health &amp; Wellness in the Time of a Pandemic- It's SO important you start your healthy living now!😊… https://t.co/MzRoLwtuR0
2506,1965Gregorius,"Net als #BrianWilson kan ik zeggen
""I just wasn't made for these times""
Bedoel het #coronavirus, 10 jaren ellende d… https://t.co/0mbZ7rr3RQ"
2507,bethfardell,"RT @_Covid19_UK_: Coronavirus Covid-19  Most Impacted Europe Countries - Total Cases
12/11/2020

More insights:
https://t.co/1APT2UnJkg

#c…"
2508,tuhimeradil,"There’s need not to be any hype on #CovidVaccine, it takes up to July 2021 for availability. Wear masks and keep distance. 

#coronavirus"
2509,Oadby_Wigston,"Anyone can spread #coronavirus, even without symptoms. 
 
➡️ https://t.co/h42BIp1y0p https://t.co/H5zNJmtxlx"
2510,Bot_Corona_V,"RT @RozinadeJesus: É lamentável termos duas pragas ao mesmo tempo, a COVID-19 e o Bolsonaro. 
#forabolsonaro
#coronavirus
#pandemia
#rozina…"
2511,rlharmatta,I want the new beginning after the corona pandemic not to return to business as usual. #NewBeginnings #Covid_19… https://t.co/jcpy2aNJxL
2512,Bot_Corona_V,"RT @camarasaopaulo: USE MÁSCARA PARA SE PREVENIR DA COVID-19

Descubra como manusear e confeccionar sua máscara, entre outras dicas e infor…"
2513,Bot_Corona_V,"RT @boletimeconomic: O texto de hoje vai falar sobre o plano de vacinação, porque ele é importante e como ele deve ser feito pelo congresso…"
2514,boletimeconomic,"O texto de hoje vai falar sobre o plano de vacinação, porque ele é importante e como ele deve ser feito pelo congre… https://t.co/1B7phbtrar"
2515,camarasaopaulo,"USE MÁSCARA PARA SE PREVENIR DA COVID-19

Descubra como manusear e confeccionar sua máscara, entre outras dicas e i… https://t.co/eOVO2popqr"
2516,RozinadeJesus,"É lamentável termos duas pragas ao mesmo tempo, a COVID-19 e o Bolsonaro. 
#forabolsonaro
#coronavirus
#pandemia… https://t.co/uc9ny9WvFb"
2517,Cruzamaranta,"RT @DAGUILARFOTO: ""Basílica de Guadalupe"" La imagen en el día de la Virgen. Celebración en tiempos de Covid. #VirgenDeGuadalupe #Basilica #…"
2518,flhcnews,The FDA has approved the Pfizer-BioNTech #coronavirus #vaccine for emergency use. Learn more from @FOX13News here: https://t.co/twhskNLI7x
2519,Pdrciiniz1,#ÖğretmeneBütçeden60Bin #cumartesi #yagmur #coronavirus https://t.co/uVEjNiwxPP
2520,ElCorreoNY,¡ Esperanza de protección ! La #vacuna de #Pfizer contra el #Coronavirus podría ser administrada en #EEUU en menos… https://t.co/DzjRL51ifx
2521,PartwellS,RT @DrAnthony: What is a COVID-secure workplace? https://t.co/I7ZQK4aE3Y #SaturdayMorning #Saturday #SaturdayMood #Careers #Career #Jobs #J…
2522,GazetteCoco,"via @Telegraph No link between schools and coronavirus infection rates, global analysis suggests
#covid19… https://t.co/osMZ5wKamv"
2523,eswinoujscie,Pandemią w pigułce Wyjechały media skończyły się kontrole na granicy :) :) #covid_19 #uznam #koronawirus… https://t.co/3Ae53vQwdX
2524,Weltenwanderer_,"@koelnnews ... auf lange Sicht? Eher weniger, fürchte ich. Habe andauernd 2-3 Kontakte in der Warn-App, teils bis a… https://t.co/O7t8KbPVnh"
2525,evesdom,"RT @SilviaLunaAgs: #LaTareaEsCuidarte 🧑‍💻📝

La influenza 🤧 la alergia 🤒 y la #COVID19 😷 Aprende cuáles son sus diferencias ✔️ y similitudes…"
2526,DigantaBJP,RT @MeghUpdates: Flash | Peru Stops Chinese #coronavirus vaccine trials after serious side effects
2527,anacenteno82,RT @GobAsturias: ⛷ @GobAsturias aplaza la apertura de la temporada de #esquí hasta que se den las condiciones de seguridad sanitaria necesa…
2528,tiradecontact,This Grandfather Died https://t.co/sJfZn98ovT From #coronavirus #COVID19 And His Daughter Needs You… https://t.co/bKW7jjbAur
2529,africanaffairs,"Now playing on African Affairs Radio: nyankoton by nana tuffour! Tune in now.
Live (Nonstop African Music):… https://t.co/URZsrtcQP3"
2530,HansjoachimHajo,"RT @ErnstvAll: #NRW - Erneut ist es in einer Freikirche zu einer Masseninfektion mit dem #Coronavirus gekommen. 

Im Kreis #Lippe wurden vo…"
2531,StatsCovid19,"Cases: 71,594,726
🟦 Represents ~1,193,245 People

🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩
🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩
🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩
🟩🟩🟩🟩🟩🟩🟨🟨🟨🟨🟨🟨
🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟪… https://t.co/9usaRIf19U"
2532,TCorned,"RT @j7ddh5J892UyWHU: https://t.co/Vl0Xmf4ZIE 
#Christmas  #happy_New_Year_2021 #Merry_Christmas #snow #coronavirus  
 #COVIDー19   #The_Sant…"
2533,kiranshaw,"RT @IndiaToday: Prof. Gagandeep Kang and Prof Vikram Patel talk about the healthcare challenges in India. (@sardesairajdeep)
#coronavirus #…"
2534,bitcoinconnect,The Nintendo Switch still keeps selling well SEE MORE HERE ==&gt; https://t.co/IWMLEC7zZA #GeForceRTX3090 #GiftAGamer… https://t.co/riImeLsGBa
2535,tolatender,LOCKDOWN: Le arn the signs of Coronavirus COVID-19 illness and what to do:  https://t.co/9L1OKgDfKY+… https://t.co/SQ1rJWPSS1
2536,apsptomontt,"Alcalde Paredes llama a asumir normas sanitarias de transición para avanzar a Fase 3
👉https://t.co/5QfUbB35NN
🏡… https://t.co/J65jTlwUvL"
2537,FloridaPIOs,"CLOSED:
@FLSERT #coronavirus test site @HardRockStadium closed this weekend due to scheduled games at the facility.… https://t.co/qWLH6VzRo8"
2538,JuliannVillalva,"RT @am1330rosario: En #ArgentinaUnida contra el #Coronavirus charlamos con el ministro de Producción, Ciencia y Tecnología, Daniel Costamag…"
2539,ADnoticiasVE,"Una británica de 90 años, la primera persona en recibir vacuna de #Pfizer y #BioNTech contra el #coronavirus
https://t.co/ymoeXX4m4Z"
2540,ADiNoticias,"Una británica de 90 años, la primera persona en recibir vacuna de #Pfizer y #BioNTech contra el #coronavirus
https://t.co/B16gX6WjDP"
2541,ADnoticiasCO,"Una británica de 90 años, la primera persona en recibir vacuna de #Pfizer y #BioNTech contra el #coronavirus
https://t.co/ru6TzUC8tX"
2542,ADnoticiasEC,"Una británica de 90 años, la primera persona en recibir vacuna de #Pfizer y #BioNTech contra el #coronavirus
https://t.co/zIH1qJ6EO6"
2543,Noticiero,"Una británica de 90 años, la primera persona en recibir vacuna de #Pfizer y #BioNTech contra el #coronavirus
https://t.co/wfTQjJVXYs"
2544,ADnoticiasMX,"Una británica de 90 años, la primera persona en recibir vacuna de #Pfizer y #BioNTech contra el #coronavirus
https://t.co/VJgJcNdU2i"
2545,jonathans_voice,"The @Guardian’s profile on Julie Bentley, the new chief executive of @Samaritans is well worth a read. 

She talks… https://t.co/gFdwAMJJ4r"
2546,DKHW_de,"Vielen Dank, Christian Streich, für die deutlichen Worte. #Kinder #Corina #coronavirus #SCFDSC ⁦@scfreiburg⁩ https://t.co/exfFyaGtzL"
2547,1au2cu,"RT @bilio_muydunuz: Coğrafya kaderdir,

Ülkenin karantinaya girmesi önceleri, Amsterdam’da oluşan marijuana kuyrukları...

#CoronaVirus

 h…"
2548,Bot_Corona_V,"RT @tribunapr: O Infectologista Clóvis Arns pediu para que a população aguente um pouco mais, pois a vacina contra coronavírus está cada ve…"
2549,Bot_Corona_V,RT @dados_covid: Atualização dos dados do Brasil. #coronavirus #covid19 https://t.co/lUZDzncnXB
2550,viralvideovlogs,"RT @kk131066: Don't wait
#Change is not coming

CHANGE STARTS WITH YOU

#bethechange 

#Trump #TrumpIsACriminal #TrumpVirus #COVID19 #coron…"
2551,NoticiaLI,¡ Esperanza de protección ! La #vacuna de #Pfizer contra el #Coronavirus podría ser administrada en #EEUU en menos… https://t.co/tWuw2TjIbh
2552,kk131066,"RT @kk131066: Don't wait
#Change is not coming

CHANGE STARTS WITH YOU

#bethechange 

#Trump #TrumpIsACriminal #TrumpVirus #COVID19 #coron…"
2553,StaffordshireCC,"Rapid Testing - Monday 14th December at:

Burton Albion, Pirelli Stadium, Princess Way, Burton upon Trent - DE13 0A… https://t.co/p0qBqEs8xh"
2554,tuneinbrasil,"#Coronavirus (Lave as mãos com água e sabao) ~Ouça Atualizações na Região SUDESTE~

https://t.co/EL3Cr5ImEN"
2555,SciOnTapORWA,"Restaurants - 2 diners got #coronavirus in minutes from a third patron who sat 15 ft+ away from them. 
6ft isn't en… https://t.co/xX08xBjx6R"
2556,BoqueronEsteban,"RT @extremerafran: La segunda ola ya deja en Málaga 150 muertes más que la primera @opiniondemalaga https://t.co/dJgbpNsSm9
#coronavirus 
#…"
2557,dados_covid,Atualização dos dados do Brasil. #coronavirus #covid19 https://t.co/lUZDzncnXB
2558,Maneesh77559437,"RT @IMQUASMI5: ख़ुद की उंगली में लगा हो टॉयलेट, तो चाँद को महकता नहीं कहना चाहिए
दंगा रेप हत्या जलाना ये काम संघ बीजेपी के आतंकी ख़ुद करते…"
2559,pndblog,New York City small businesses seek to respond to #COVID19 crisis https://t.co/brBAzfSgbB @CitizensNYC #commdev… https://t.co/npvFJS0cd2
